,age,10yr_AR,rr,log_rr,p_above_threshold,p_case,rr_low,rr_high
45,45,0.005,10.232990804510022,2.325616893492861,0.0006134848848008412,0.008021976177432277,0.9925869609199425,13.076077954286507
46,46,0.006,8.523210026850554,2.142793033598452,0.0013026785055926249,0.014400207467535009,0.9868853869134806,11.054306496739157
47,47,0.008,6.385980818241338,1.8541050905676497,0.00389841931929813,0.03316979856012414,0.9706140620509578,8.508525082441881
48,48,0.009,5.673569640677516,1.73581848590302,0.005912909945711919,0.045258335682991646,0.960420544506688,7.654156092096969
49,49,0.011,4.637332836038132,1.5341393811465458,0.011521293210438155,0.07379360520068035,0.9370018680599668,6.404975887066585
50,50,0.013,3.919935450690393,1.3660751870061802,0.019276794453335522,0.1066947816076782,0.9108637517090105,5.534881946578856
51,51,0.015,3.3938417098660807,1.2219625274999486,0.029102034499496776,0.14241395850156469,0.883291624837575,4.893608331885774
52,52,0.018,2.823903178383797,1.0381200337683827,0.04733950866002923,0.1986104805436908,0.8412120863006606,4.1954487100831725
53,53,0.02,2.538931717486688,0.9317434088936697,0.06151062795181206,0.23650374040545707,0.8135374595966551,3.8449248248731274
54,54,0.023,2.2043971275674203,0.7904540599810118,0.08520666516535136,0.2924450623783579,0.7734587809929054,3.4321852851633308
55,55,0.026,1.9470597632409397,0.6663204209579829,0.11116748294913426,0.3461551961403071,0.7356220562554812,3.113816980984392
56,56,0.03,1.6839996383130236,0.5211717010416224,0.14816773691395413,0.41305125010687893,0.6890426382380774,2.787727333290859
57,57,0.033,1.5285521731682932,0.424320995340499,0.1769956280503422,0.45927744336074605,0.6570105519103236,2.594851909167584
58,58,0.037,1.3604974559271392,0.3078504092850894,0.21604096398762307,0.5155496653981656,0.6179536332229814,2.3863514394784007
59,59,0.041,1.225230372626259,0.20312888560250136,0.2550633186242821,0.5659138938426109,0.5827154401307464,2.218719245460079
60,60,0.045,1.1140075340423656,0.10796390453641111,0.29348365185985104,0.6107924763760827,0.55088254454193,2.0811805785616913
61,61,0.049,1.0209405349913918,0.020724295558283836,0.33089524752650723,0.6506880273091566,0.5220587230916159,1.966447182826437
62,62,0.052,0.9605346126268122,-0.040265261371989054,0.35812251764882097,0.677650689285298,0.5021975681931473,1.8922314456356246
63,63,0.056,0.8900587196779128,-0.11646784126615484,0.39316761314887383,0.7100560827448668,0.4777990159023352,1.805988232494629
64,64,0.059,0.8434713018875579,-0.17022940023339467,0.41844345978303155,0.731957501263123,0.46090531221070113,1.749238718279054
65,65,0.062,0.8013909842641876,-0.22140633082567082,0.44282290440116256,0.7520026129889823,0.44509616236912514,1.6982017088884078
66,66,0.065,0.7631937005450572,-0.2702434128849324,0.4662927654737897,0.7703587518340127,0.4302756891984938,1.652092438215867
67,67,0.067,0.7396285017567493,-0.30160724349352996,0.4814327311161952,0.7817340834441571,0.4209018379151688,1.6237659654583876
68,68,0.069,0.7174288514641969,-0.3320814979875832,0.49616917805551053,0.7924691485470832,0.4119058271424727,1.5971752853588643
69,69,0.071,0.6964793494756734,-0.3617171351958249,0.5105052875362401,0.802603385732563,0.4032660807997011,1.572174481494645
70,70,0.071,0.6964793494756734,-0.3617171351958249,0.5105052875362401,0.802603385732563,0.4032660807997011,1.572174481494645
71,71,0.072,0.686440847615179,-0.3762352226501563,0.517524547006572,0.8074568419612516,0.3990734799960303,1.56022906861459
72,72,0.072,0.686440847615179,-0.3762352226501563,0.517524547006572,0.8074568419612516,0.3990734799960303,1.56022906861459
73,73,0.071,0.6964793494756734,-0.3617171351958249,0.5105052875362401,0.802603385732563,0.4032660807997011,1.572174481494645
74,74,0.07,0.7068045292648589,-0.34700113042914393,0.503387026234568,0.7976090032970793,0.4075427091007034,1.5844846246105078
75,75,0.069,0.7174288514641969,-0.3320814979875832,0.49616917805551053,0.7924691485470832,0.4119058271424727,1.5971752853588643
76,76,0.067,0.7396285017567493,-0.30160724349352996,0.4814327311161952,0.7817340834441571,0.4209018379151688,1.6237659654583876
77,77,0.065,0.7631937005450572,-0.2702434128849324,0.4662927654737897,0.7703587518340127,0.4302756891984938,1.652092438215867
78,78,0.063,0.7882545020028897,-0.2379342691836292,0.45074755300572766,0.7583011372849662,0.44005058882797166,1.6823189215967422
79,79,0.06,0.8289771266988345,-0.1875627156643631,0.4266704580780766,0.7388369034015336,0.4555200412715377,1.7316336048424839
