,age,10yr_AR,rr,log_rr,p_above_threshold,p_case,rr_low,rr_high
45,45,0.005,7.107607057921716,1.96116562709883,0.0026307399187462943,0.024652072368301026,0.9779205823450376,9.370775192421613
46,46,0.006,5.92003148447008,1.7783417672044206,0.005101584518998892,0.040558136723194194,0.9643616356680463,7.950105809705003
47,47,0.008,4.435559769630631,1.4896538241736186,0.013250807860937908,0.08163464031746792,0.930697858177833,6.160729306031136
48,48,0.009,3.940734863547135,1.3713672195089885,0.01897762890539023,0.1055189703763817,0.911784538231855,5.560176716618748
49,49,0.011,3.2209879032462365,1.1696881147525144,0.033567757060847025,0.15717300191605044,0.8721014889990734,4.682261064721982
50,50,0.013,2.7226996885060375,1.0016239206121489,0.05187301117178034,0.2111790642604081,0.8319781474784169,4.071077801153224
51,51,0.015,2.3572867162044013,0.8575112611059175,0.07322359746556228,0.26514133077495794,0.7929190549256953,3.620982032461001
52,52,0.018,1.9614201307326686,0.6736687673743514,0.10948830531119069,0.3428737168203936,0.7379198803326668,3.131601277833906
53,53,0.02,1.7634853132904538,0.5672921424996383,0.13561087919449855,0.39141528410997206,0.7040633682697254,2.886311824205406
54,54,0.023,1.531125052458285,0.4260027935869805,0.17646661298131838,0.45846813608679704,0.6575712320220947,2.598044629186217
55,55,0.026,1.3523842618237678,0.30186915456395175,0.21817231162316664,0.5184406956228996,0.6159404578992007,2.3762900606671162
56,56,0.03,1.1696685693820845,0.156720434647591,0.27346659762203174,0.5879439130269252,0.5671536719776425,2.1499660950897708
57,57,0.033,1.0616982289893446,0.05986972894646778,0.3138689332988783,0.6329617259605527,0.5349390107113879,2.016643441923007
58,58,0.037,0.9449711726282831,-0.05660085710894197,0.3655465074356935,0.6847236923008959,0.4969257973895518,1.8731506890989833
59,59,0.041,0.8510176751278175,-0.16132238079152994,0.4142294755116649,0.7283872559659337,0.46368455338601655,1.7584148377326712
60,60,0.045,0.7737647734470541,-0.2564873618576202,0.45966649758990785,0.7652666918930482,0.4344230129354414,1.6648302539024324
61,61,0.049,0.7091225127481823,-0.3437269708357474,0.5018030597773554,0.7964876138207586,0.4084978644956983,1.5872514092962118
62,62,0.052,0.667165907065557,-0.40471652776602024,0.5312770068804309,0.8167639707983411,0.390926052042248,1.5373599087117313
63,63,0.056,0.6182149245320671,-0.4809191076601862,0.5678446810786262,0.8402560150734084,0.36964484279702997,1.4797286002174652
64,64,0.059,0.5858563437590699,-0.5346806666274261,0.5933166378715524,0.8555882590235909,0.3550962601976272,1.4420432605647204
65,65,0.062,0.5566282941836092,-0.5858575972197021,0.6172041825353813,0.8692318221430518,0.34161339254715056,1.4083375432946341
66,66,0.065,0.5300973133059683,-0.6346946792789636,0.6395925056211474,0.8813953474085519,0.3290848676603087,1.3780576533688038
67,67,0.067,0.5137294520981496,-0.6660585098875612,0.6537276295388226,0.8887723290333382,0.32121439784099703,1.3595453043040722
68,68,0.069,0.4983100704025071,-0.6965327643816145,0.6672599199335585,0.8956196714309572,0.3136992951020512,1.3422350791279916
69,69,0.071,0.4837590138210872,-0.7261684015898561,0.6802142411965922,0.9019804793241264,0.30651621586479816,1.3260241034316134
70,70,0.071,0.4837590138210872,-0.7261684015898561,0.6802142411965922,0.9019804793241264,0.30651621586479816,1.3260241034316134
71,71,0.072,0.4767864944435496,-0.7406864890441875,0.6864822918193776,0.904990830976164,0.30304243283476606,1.3183017854367012
72,72,0.072,0.4767864944435496,-0.7406864890441875,0.6864822918193776,0.904990830976164,0.30304243283476606,1.3183017854367012
73,73,0.071,0.4837590138210872,-0.7261684015898561,0.6802142411965922,0.9019804793241264,0.30651621586479816,1.3260241034316134
74,74,0.07,0.490930653290516,-0.7114523968231752,0.6738077920333773,0.8988583543795439,0.3100676323660231,1.3339981594261805
75,75,0.069,0.4983100704025071,-0.6965327643816145,0.6672599199335585,0.8956196714309572,0.3136992951020512,1.3422350791279916
76,76,0.067,0.5137294520981496,-0.6660585098875612,0.6537276295388226,0.8887723290333382,0.32121439784099703,1.3595453043040722
77,77,0.065,0.5300973133059683,-0.6346946792789636,0.6395925056211474,0.8813953474085519,0.3290848676603087,1.3780576533688038
78,78,0.063,0.5475039867528321,-0.6023855355776604,0.624829287485969,0.8734413243879646,0.33733623492079545,1.3978879381635554
79,79,0.06,0.5757890131185772,-0.5520139820583944,0.6014510323501049,0.860312816896167,0.35048938635450444,1.4303954447207243
