,age,10yr_AR,rr,log_rr,p_above_threshold,p_case,rr_low,rr_high
45,45,0.005,19.914115192684733,2.991428786456782,2.6731205983065998e-05,0.0006514739200089714,0.9993752405854015,24.371288015276036
46,46,0.006,16.586762318924475,2.8086049265623725,6.720239214819124e-05,0.001378430928962504,0.9986886833395693,20.511634852563873
47,47,0.008,12.4275649282011,2.5199169835315702,0.0002620187939130769,0.0041022321391436245,0.9961587801829859,15.656251514937185
48,48,0.009,11.041162992971232,2.4016303788669404,0.00044254450598357753,0.00620801676101812,0.994231975137252,14.0280054934147
49,49,0.011,9.024573758336782,2.1999512741104663,0.0010345049354014701,0.012050284460869864,0.9889728127949444,11.648358599848919
50,50,0.013,7.62846831432043,2.0318870799701005,0.0020116086932080446,0.020098710695050648,0.9818764404882918,9.991362019318933
51,51,0.015,6.604653130952109,1.8877744204638691,0.003450613248374146,0.03026232395437234,0.9730954521045924,8.770129184611255
52,52,0.018,5.495512921064933,1.7039319267323032,0.006594373578189816,0.04906269861438117,0.9572497639366511,7.440084798448603
53,53,0.02,4.940938544194435,1.59755530185759,0.009396016837865728,0.06362832594458667,0.9452532898832039,6.7718403492175545
54,54,0.023,4.2899108547477,1.4562659529449322,0.014692136268076639,0.08792063371510017,0.9256795767673411,5.984196723395211
55,55,0.026,3.7891143608897355,1.3321323139219032,0.02129246215933578,0.11446162482476785,0.904803877498489,5.375687601003044
56,56,0.03,3.2771809749916727,1.1869835940055427,0.03203161217320616,0.15218233965890038,0.8758732940076203,4.751004689866908
57,57,0.033,2.9746693450644113,1.0901328883044195,0.04143324332923981,0.18149835237030376,0.8538806942069114,4.380500723249409
58,58,0.037,2.6476231215556973,0.9736623022490098,0.05557453921543465,0.2211163528515092,0.8247169093699004,3.978734794261665
59,59,0.041,2.384383924912914,0.8689407785664218,0.07131651065699207,0.260620078320551,0.7961592191140593,3.6544143273364016
60,60,0.045,2.167936508714626,0.7737757975003317,0.08840354027541708,0.2994335353440942,0.7685050300300258,3.3871215384725892
61,61,0.049,1.9868216249875985,0.6865361885222042,0.10659197945659771,0.3371562167139641,0.74192728075451,3.163054278875156
62,62,0.052,1.8692674788665604,0.6255466315919314,0.12082003450019863,0.364567593915469,0.7227557849584262,3.0174432197738668
63,63,0.056,1.732116466293272,0.5493440516977656,0.140407999840795,0.39979917345623206,0.6982391953771147,2.847410218146787
64,64,0.059,1.6414540957184867,0.49558249273052574,0.15546020798423044,0.42517515068828005,0.680636785555969,2.7349452068879834
65,65,0.062,1.5595628570273286,0.4444055621382496,0.17074344411464115,0.44962440580030905,0.6636976099779885,2.63333335069908
66,66,0.065,1.4852282736623974,0.3955684800789881,0.18619437437158393,0.47313693635651455,0.6474065145920376,2.541091469349583
67,67,0.067,1.4393687500711076,0.3642046494703905,0.1965598157933267,0.48829174834756894,0.636896512909294,2.48418908196874
68,68,0.069,1.396166679277849,0.33373039497633733,0.20695903871721943,0.5030331340684197,0.6266597694118011,2.4305927259149285
69,69,0.071,1.3553974844452918,0.3040947577680956,0.21737783283028378,0.5173650589001401,0.6166895870650667,2.380026758772911
70,70,0.071,1.3553974844452918,0.3040947577680956,0.21737783283028378,0.5173650589001401,0.6166895870650667,2.380026758772911
71,71,0.072,1.3358618583286574,0.2895766703137641,0.22259042409660101,0.5243790377962363,0.6118022943711005,2.355802321346328
72,72,0.072,1.3358618583286574,0.2895766703137641,0.22259042409660101,0.5243790377962363,0.6118022943711005,2.355802321346328
73,73,0.071,1.3553974844452918,0.3040947577680956,0.21737783283028378,0.5173650589001401,0.6166895870650667,2.380026758772911
74,74,0.07,1.3754910058443728,0.31881076253477647,0.21216683481025034,0.5102499830614013,0.6216417873454748,2.4049469537392083
75,75,0.069,1.396166679277849,0.33373039497633733,0.20695903871721943,0.5030331340684197,0.6266597694118011,2.4305927259149285
76,76,0.067,1.4393687500711076,0.3642046494703905,0.1965598157933267,0.48829174834756894,0.636896512909294,2.48418908196874
77,77,0.065,1.4852282736623974,0.3955684800789881,0.18619437437158393,0.47313693635651455,0.6474065145920376,2.541091469349583
78,78,0.063,1.5339983445621312,0.4278776237802913,0.1758780593550835,0.45756614190390654,0.6581961131523958,2.6016101359187602
79,79,0.06,1.6132474179401797,0.4782491772995572,0.16053221494922232,0.4334286271253892,0.6749173499735193,2.69994796535067
