,age,10yr_AR,rr,log_rr,p_above_threshold,p_case,rr_low,rr_high
45,45,0.005,12.344117195681859,2.5131796091572243,0.00027009922970089306,0.004202313163627958,0.9960667236911718,15.558404843588722
46,46,0.006,10.281598553619704,2.3303557492628153,0.0006012594065535337,0.00789657699986479,0.992700293389424,13.133394527877064
47,47,0.008,7.703446346790882,2.041667806232013,0.0019372890068846127,0.01952899956694587,0.982374143061054,10.080581419470699
48,48,0.009,6.844060539125962,1.923381201567383,0.003027824015993219,0.027420630070882912,0.9755331125155884,9.056216585258872
49,49,0.011,5.59404196651962,1.721702096810909,0.00620649283515462,0.046912213649200396,0.959040061621882,7.5585704995068586
50,50,0.013,4.72864126697973,1.5536379026705434,0.010827274225830075,0.0705439114899783,0.9396297171281068,6.515389748020355
51,51,0.015,4.094011282773374,1.409525243164312,0.016935209290301345,0.09731733671520915,0.9182331335792446,5.746450194208228
52,52,0.018,3.40649106885396,1.225682749432746,0.028803990411374825,0.14140056286728142,0.884064008352341,4.909061586530792
53,53,0.02,3.0627283138646555,1.119306124558033,0.03839118055517465,0.17231731570721576,0.8607270103560802,4.488460975029577
54,54,0.023,2.659177263847803,0.9780167756453748,0.05498476459932178,0.21955145202908177,0.8258581647522485,3.9929506587682995
55,55,0.026,2.3487496826294243,0.853883136622346,0.07383706095762499,0.2665848171687881,0.7918856951775045,3.6104472972154302
56,56,0.03,2.0314187015256655,0.7087344167059854,0.10172613070710668,0.32738115581000615,0.7487903936462813,3.2182601808832487
57,57,0.033,1.8439015069756115,0.6118837110048623,0.12418274710076682,0.3708105199424917,0.7184027009912072,2.9860067408687723
58,58,0.037,1.641176109822153,0.49541312494945244,0.1555092505383988,0.4252556449726862,0.6805809955807542,2.7346003115594772
59,59,0.041,1.478002628981321,0.39069160126686453,0.1877835131163409,0.47549141917727156,0.6457743585520918,2.5321254847473313
60,60,0.045,1.3438338624354857,0.29552662020077436,0.22044557850494506,0.521505287383895,0.6138053988564803,2.365687218227407
61,61,0.049,1.2315665922617154,0.208287011222647,0.253058614363901,0.5634513280130817,0.584448365536944,2.226564503363765
62,62,0.052,1.158698571638361,0.14729745429237412,0.2772819991951825,0.5923856842065851,0.5640018864058959,2.136401518764285
63,63,0.056,1.0736830860729758,0.07109487439820833,0.30905675811689115,0.6278238975950396,0.5386493127722403,2.0314194111800807
64,64,0.059,1.0174844090649913,0.017333315430968544,0.33238741611370015,0.6522088619168499,0.520947547241533,1.9621948073201063
65,65,0.062,0.9667226735863017,-0.033843615161307704,0.35521853633417955,0.67485234361207,0.5042757503284068,1.8998229950961456
66,66,0.065,0.9206450648213407,-0.08268069722056927,0.3775029761740111,0.6958758999785608,0.4885551069019298,1.8433653345763155
67,67,0.067,0.8922182264571152,-0.11404452782916673,0.3920379848714174,0.7090494281820036,0.47856702323164224,1.8086243056640574
68,68,0.069,0.8654386573018645,-0.14451878232322,0.40630675211785283,0.7215879556004823,0.46894931918576366,1.775968407709797
69,69,0.071,0.840167149423295,-0.1741544195314617,0.4203034244941194,0.7335232528097677,0.45968314882261896,1.7452231175433373
70,70,0.071,0.840167149423295,-0.1741544195314617,0.4203034244941194,0.7335232528097677,0.45968314882261896,1.7452231175433373
71,71,0.072,0.8280576453885216,-0.18867250698579316,0.42719833225622106,0.7392742562808552,0.45517629993313946,1.7305176552923904
72,72,0.072,0.8280576453885216,-0.18867250698579316,0.42719833225622106,0.7392742562808552,0.45517629993313946,1.7305176552923904
73,73,0.071,0.840167149423295,-0.1741544195314617,0.4203034244941194,0.7335232528097677,0.45968314882261896,1.7452231175433373
74,74,0.07,0.8526224747352281,-0.15943841476478068,0.41333940206806674,0.7276290738220021,0.4642734268129584,1.7603670740835389
75,75,0.069,0.8654386573018645,-0.14451878232322,0.40630675211785283,0.7215879556004823,0.46894931918576366,1.775968407709797
76,76,0.067,0.8922182264571152,-0.11404452782916673,0.3920379848714174,0.7090494281820036,0.47856702323164224,1.8086243056640574
77,77,0.065,0.9206450648213407,-0.08268069722056927,0.3775029761740111,0.6958758999785608,0.4885551069019298,1.8433653345763155
78,78,0.063,0.9508760575118509,-0.05037155351926591,0.3627093724022187,0.6820343173643787,0.49893356165328967,1.8803879062933382
79,79,0.06,1.0,0.0,0.340055903839644,0.659944096160356,0.5152798635795597,1.940692952860944
