,age,10yr_AR,rr,log_rr,p_above_threshold,p_case,rr_low,rr_high
45,45,0.005,18.81494115984368,2.934651296740148,3.577107093521992e-05,0.0008262516571323486,0.9992094911364542,23.098320389363227
46,46,0.006,15.671243941458954,2.7518274368457387,8.863208481679763e-05,0.0017235524095965404,0.9983649347559789,19.446145412906855
47,47,0.008,11.74161646760654,2.4631394938149365,0.0003377855021419185,0.005016573339017505,0.9953196312023999,14.851357761677477
48,48,0.009,10.431737992823717,2.3448528891503067,0.0005652426830656809,0.007523595997072752,0.9930377113032497,13.310381934123177
49,49,0.011,8.526455863735748,2.1431737843938325,0.001300699097799285,0.014383333347714689,0.9869003270172545,11.058155857915592
50,50,0.013,7.207409472372387,1.975109590253467,0.002496517638064355,0.023691443682728353,0.9787520280185111,9.489796235165889
51,51,0.015,6.2401045106784006,1.8309969307472356,0.0042352011934273515,0.03529551869126246,0.9688075763121362,8.333846983713055
52,52,0.018,5.192184099195108,1.6471544370156694,0.00798109931822999,0.056465266547182646,0.9511257626284825,7.074873309521131
53,53,0.02,4.668219857318656,1.5407778121409563,0.011280790135049457,0.07267461363550143,0.9379057037752531,6.442333627828173
54,54,0.023,4.053126113416397,1.3994884632282985,0.01745332683154388,0.09942786094255118,0.9165693230158106,5.696785598654605
55,55,0.026,3.579971445291605,1.2753548242052697,0.02506192976513133,0.12833764906382839,0.8940694568693811,5.120820713590244
56,56,0.03,3.0962945939610558,1.130206104288909,0.03730236757392413,0.1689644083644063,0.863236351315539,4.529589389455249
57,57,0.033,2.8104803128756157,1.033355398587786,0.0479126967352429,0.20022525202262953,0.8400224908313566,4.178960185210173
58,58,0.037,2.5014856428977135,0.9168848125323761,0.0637297888200451,0.24209619469027666,0.8094925976065804,3.7987917294671703
59,59,0.041,2.2527761246552025,0.8121632888497882,0.08117623480124125,0.28346384394697344,0.7798406867480473,3.491956046508319
60,60,0.045,2.0482756805949536,0.716998307783698,0.09995663058609039,0.3237716983050598,0.7513285744611248,3.239121771178577
61,61,0.049,1.877157564247624,0.6297586988055707,0.11979640690272753,0.3626501287514817,0.7240936940575337,3.0272204161010183
62,62,0.052,1.7660919044900931,0.5687691418752978,0.13522117181481463,0.39072753325749066,0.7045413773844595,2.8895440559603487
63,63,0.056,1.6365110415388069,0.49256656198113186,0.1563350355881492,0.42660897546176546,0.6796430440109197,2.728812347512614
64,64,0.059,1.5508528462701996,0.438805003013892,0.17247247792052323,0.4523133976434769,0.661834909103993,2.62252507238811
65,65,0.062,1.473481653898728,0.38762807242161595,0.1887860395386034,0.47697088726867376,0.6447486584597748,2.526515670514618
66,66,0.065,1.4032500217815032,0.33879099036235444,0.205209931736276,0.5005849048422077,0.6283610164490359,2.4393795203125483
67,67,0.067,1.3599217478592183,0.30742715975375684,0.2161913861559872,0.5157542710699484,0.617811185507617,2.3856374679878294
68,68,0.069,1.3191042467001834,0.2769529052597036,0.22718023148146993,0.5304717742413343,0.6075520385027622,2.335026119051219
69,69,0.071,1.2805853371485032,0.24731726805146204,0.23816217084857572,0.5447446212525219,0.5975751811308266,2.2872844134380697
70,70,0.071,1.2805853371485032,0.24731726805146204,0.23816217084857572,0.5447446212525219,0.5975751811308266,2.2872844134380697
71,71,0.072,1.2621279940856185,0.23279918059713037,0.243646412687045,0.5517168217395898,0.5926899611238637,2.2644159446264864
72,72,0.072,1.2621279940856185,0.23279918059713037,0.243646412687045,0.5517168217395898,0.5926899611238637,2.2644159446264864
73,73,0.071,1.2805853371485032,0.24731726805146204,0.23816217084857572,0.5447446212525219,0.5975751811308266,2.2872844134380697
74,74,0.07,1.2995697820590482,0.262033272818143,0.23267291027446702,0.5376632889232293,0.6025288527766496,2.310811724016293
75,75,0.069,1.3191042467001834,0.2769529052597036,0.22718023148146993,0.5304717742413343,0.6075520385027622,2.335026119051219
76,76,0.067,1.3599217478592183,0.30742715975375684,0.2161913861559872,0.5157542710699484,0.617811185507617,2.3856374679878294
77,77,0.065,1.4032500217815032,0.33879099036235444,0.205209931736276,0.5005849048422077,0.6283610164490359,2.4393795203125483
78,78,0.063,1.4493281932423658,0.37110013406365766,0.19425144015113094,0.48495767647526344,0.6392097351329314,2.4965461059025253
79,79,0.06,1.5242030565316897,0.42147168758292364,0.17789417130775553,0.4606489577059337,0.6560603555773747,2.5894550356515875
